Trial,Generated,Changed,Position,Tone,Surprise,Alternative,Alt_Surprise,PitchDif,Entropy,RT
16,True,False,3,69,3.754500493184299,66.0,2.1769089746898738,5,3.443106587287907,0.00021327200011000969
16,True,False,4,66,2.689696365451154,67.0,1.679043301799692,-3,2.6925568109736306,0.0002025539997703163
16,True,False,5,62,1.997896643121767,64.0,1.1172665356330385,-4,1.8768094583521902,0.00021055400065961294
17,True,True,1,65,-0.0,,,0,0.0,0.0
17,True,True,2,73,6.924684476003315,57.0,7.526269197671885,8,3.2702649915977844,0.00018832999921869487
17,True,True,3,72,4.178127479917258,71.0,1.9855831148423633,-1,3.300234722958809,0.00021585399917967152
17,True,True,4,70,1.2354784072687641,73.0,1.5855178656585978,-2,2.109064654238684,0.00021452200053317938
17,True,True,5,63,5.963503925222424,72.0,2.0680160009376505,-7,2.1081762444419545,0.00014741599989065435
18,False,True,1,62,-0.0,,,0,0.0,0.0
18,False,True,2,63,4.508438576815813,70.0,6.9846649819728235,1,3.404575092537958,0.0001532099995529279
18,False,True,3,71,7.1552732609759,61.0,2.6561156552435885,8,3.42285722931988,0.00021186300000408664
18,False,True,4,68,2.4250304039750663,70.0,2.004990487482612,-3,2.5878349210198626,0.00021360199934861157
18,False,True,5,70,0.7091527402203036,66.0,4.02445979117448,2,1.676819650263029,0.00021870499949727673
19,False,True,1,71,-0.0,,,0,0.0,0.0
19,False,True,2,69,1.8632407968732245,74.0,3.3474950669819874,-2,3.326987972014199,0.00021468999875651207
19,False,True,3,65,5.498523382787687,68.0,4.609558042694767,-4,3.266746340420286,0.0002122410005540587
19,False,True,4,74,5.709654730232377,62.0,2.477171248347431,9,2.697723129499385,0.00015991100008250214
19,False,True,5,76,6.820711308690289,72.0,0.08459833973044681,2,0.4793522635963267,0.00021619499966618605
20,True,True,1,70,-0.0,,,0,0.0,0.0
20,True,True,2,72,2.0295478472933137,68.0,2.127682525816999,2,3.381743623462121,0.00020415099970705342
20,True,True,3,70,2.232588002143888,77.0,4.405284761118036,-2,3.376412662358794,0.00024034099988057278
20,True,True,4,72,1.4737485021197012,68.0,2.178922157247622,2,2.8148260764890853,0.0002806840002449462
20,True,True,5,75,2.5870931909431985,70.0,1.657008764278268,3,2.9411353204395856,0.0003196010002284311
21,True,False,1,61,-0.0,,,0,0.0,0.0
21,True,False,2,69,5.688082251000203,59.0,2.5271477832898004,8,3.408827837528595,0.00048570699982519727
21,True,False,3,67,1.946067476628676,66.0,3.703836875678449,-2,3.266746340420286,0.0003512050006975187
21,True,False,4,69,1.3762325669488389,65.0,2.3446759827980816,2,2.7567136300802524,0.00016050100020947866
21,True,False,5,64,4.05025383497693,67.0,1.4652114218127144,-5,2.639655268340252,0.00021366600049077533
22,False,False,1,73,-0.0,,,0,0.0,0.0
22,False,False,2,71,1.9855831148423633,77.0,5.258001166155915,-2,3.300234722958809,0.0002124069997080369
22,False,False,3,68,3.7206722401141907,73.0,2.2380607273497417,-3,3.3264911720948964,0.00021177400049054995
22,False,False,4,64,4.3125364683642475,66.0,1.7025316962871178,-4,2.9179747944339933,0.00021179200120968744
22,False,False,5,61,4.47372331026651,66.0,1.1752487702732521,-3,2.28680928266898,0.00020001200027763844
23,False,False,1,70,-0.0,,,0,0.0,0.0
23,False,False,2,68,2.127682525816999,72.0,2.0295478472933137,-2,3.381146931142195,0.00021361600011005066
